Sample_ID,Sample Name,Source Plate Barcode,Source Plate Name,Source Well,Destination Plate Barcode,Destination Plate Name,Destination Well,Volume
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,J18,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J19,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,J19,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J20,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,J20,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J21,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,J21,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J22,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,J22,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J23,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,J23,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J24,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,J24,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K1,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,K1,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K2,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,K2,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K3,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,K3,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K4,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,K4,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K5,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,K5,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K6,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,K6,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K7,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,K7,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K8,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,K8,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K9,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,K9,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K10,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,K10,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K11,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,K11,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K12,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,K12,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K13,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,K13,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K14,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,K14,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K15,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,K15,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K16,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,K16,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K17,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,K17,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K18,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,K18,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K19,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,K19,25.0
pY108_FP13_1,pY108_FP13_1,GF0001254,MOTY_OL_001_WorkingWP,B1,GF0001264,GF0001264,K20,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,K20,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,K21,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,K21,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,K22,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,K22,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,K23,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,K23,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,K24,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,K24,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L1,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,L1,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L2,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,L2,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L3,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,L3,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L4,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,L4,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L5,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,L5,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L6,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,L6,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L7,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,L7,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L8,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,L8,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L9,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,L9,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L10,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,L10,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L11,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,L11,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L12,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,L12,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L13,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,L13,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L14,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,L14,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L15,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,L15,25.0
pY108_FP14_1,pY108_FP14_1,GF0001254,MOTY_OL_001_WorkingWP,B3,GF0001264,GF0001264,L16,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,L16,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L17,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,L17,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L18,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,L18,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L19,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,L19,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L20,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,L20,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L21,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,L21,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L22,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,L22,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L23,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,L23,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,L24,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,L24,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M1,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,M1,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M2,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,M2,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M3,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,M3,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M4,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,M4,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M5,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,M5,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M6,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,M6,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M7,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,M7,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M8,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,M8,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M9,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,M9,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M10,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,M10,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M11,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,M11,25.0
pY108_FP15_1,pY108_FP15_1,GF0001254,MOTY_OL_001_WorkingWP,B5,GF0001264,GF0001264,M12,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,M12,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M13,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,M13,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M14,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,M14,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M15,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,M15,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M16,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,M16,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M17,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,M17,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M18,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,M18,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M19,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,M19,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M20,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,M20,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M21,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,M21,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M22,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,M22,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M23,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,M23,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,M24,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,M24,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N1,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,N1,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N2,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,N2,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N3,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,N3,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N4,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,N4,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N5,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,N5,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N6,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,N6,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N7,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,N7,25.0
pY108_FP16_1,pY108_FP16_1,GF0001254,MOTY_OL_001_WorkingWP,B7,GF0001264,GF0001264,N8,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,N8,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N9,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,N9,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N10,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,N10,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N11,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,N11,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N12,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,N12,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N13,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,N13,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N14,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,N14,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N15,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,N15,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N16,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,N16,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N17,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,N17,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N18,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,N18,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N19,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,N19,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N20,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,N20,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N21,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,N21,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N22,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,N22,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N23,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,N23,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,N24,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,N24,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,O1,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,O1,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,O2,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,O2,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,O3,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,O3,25.0
pY108_FP17_1,pY108_FP17_1,GF0001254,MOTY_OL_001_WorkingWP,B9,GF0001264,GF0001264,O4,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,O4,25.0
pY108_FP18_1,pY108_FP18_1,GF0001254,MOTY_OL_001_WorkingWP,B11,GF0001264,GF0001264,O5,25.0
